,CVE_ENT,CVE_MUN,CVE_LOC,NOM_LOC
17381,20,425,9999,Localidad no especificada
17382,20,426,0000,Santa María Peñoles
17383,20,426,0001,Santa María Peñoles
17384,20,426,0004,San Mateo Tepantepec
17385,20,426,0006,Santa Catarina Estetla
17386,20,426,0007,Duraznal
17387,20,426,0010,Recibimiento
17388,20,426,0016,El Manzanito
17389,20,426,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17390,20,426,9999,Localidad no especificada
17391,20,427,0000,Santa María Petapa
17392,20,427,0001,Santa María Petapa
17393,20,427,0002,Buenavista
17394,20,427,0003,Guivisía
17395,20,427,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17396,20,427,9999,Localidad no especificada
17397,20,428,0000,Santa María Quiegolani
17398,20,428,0001,Santa María Quiegolani
17399,20,428,0002,San José Quianitas
17400,20,428,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17401,20,429,0000,Santa María Sola
17402,20,429,0001,Santa María Sola
17403,20,429,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17404,20,429,9999,Localidad no especificada
17405,20,430,0000,Santa María Tataltepec
17406,20,430,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17407,20,431,0000,Santa María Tecomavaca
17408,20,431,0001,Santa María Tecomavaca
17409,20,431,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17410,20,431,9999,Localidad no especificada
17411,20,432,0000,Santa María Temaxcalapa
17412,20,432,0001,Santa María Temaxcalapa
17413,20,433,0000,Santa María Temaxcaltepec
17414,20,433,0001,Santa María Temaxcaltepec
17415,20,433,0003,Cañada de Guadalupe
17416,20,433,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17417,20,434,0000,Santa María Teopoxco
17418,20,434,0001,Santa María Teopoxco
17419,20,434,0002,Villa Nueva
17420,20,434,0009,Tecuanapam
17421,20,434,0014,Tepetitlán
17422,20,434,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17423,20,434,9999,Localidad no especificada
17424,20,435,0000,Santa María Tepantlali
17425,20,435,0001,Santa María Tepantlali
17426,20,435,0002,Cerro Costoche
17427,20,435,0005,Mosquito Blanco
17428,20,435,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17429,20,435,9999,Localidad no especificada
17430,20,436,0000,Santa María Texcatitlán
17431,20,436,0001,Santa María Texcatitlán
17432,20,437,0000,Santa María Tlahuitoltepec
17433,20,437,0001,Santa María Tlahuitoltepec
17434,20,437,0003,Nejapa
17435,20,437,0005,Santa Cruz
17436,20,437,0008,Santa María Yacochi
17437,20,437,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17438,20,437,9999,Localidad no especificada
17439,20,438,0000,Santa María Tlalixtac
17440,20,438,0002,Tlalixtac Viejo
17441,20,438,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17442,20,439,0000,Santa María Tonameca
17443,20,439,0001,Santa María Tonameca
17444,20,439,0005,San Bernardino
17445,20,439,0016,Mazunte
17446,20,439,0024,San Francisco Cozoaltepec
17447,20,439,0025,San Isidro del Palmar
17448,20,439,0031,El Zapote
17449,20,439,0033,San Antonio
17450,20,439,0034,Rincón Alegre
17451,20,439,0063,Llano Grande
17452,20,439,0089,La Reforma
17453,20,439,0092,Santa Elena el Tule
17454,20,439,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17455,20,439,9999,Localidad no especificada
17456,20,440,0000,Santa María Totolapilla
17457,20,440,0001,Santa María Totolapilla
17458,20,440,9999,Localidad no especificada
17459,20,441,0000,Santa María Xadani
17460,20,441,0001,Santa María Xadani
17461,20,441,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17462,20,441,9999,Localidad no especificada
17463,20,443,0000,Santa María Yavesía
17464,20,443,0001,Santa María Yavesía
17465,20,443,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17466,20,444,0000,Santa María Yolotepec
17467,20,444,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17468,20,445,0000,Santa María Yosoyúa
17469,20,445,0001,Santa María Yosoyúa
17470,20,445,0002,Buenavista
17471,20,445,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17472,20,446,0000,Santa María Yucuhiti
17473,20,446,0001,Santa María Yucuhiti
17474,20,446,0002,Guadalupe Buenavista
17475,20,446,0003,Miramar
17476,20,446,0005,Reyes Llano Grande
17477,20,446,0007,Yosonicaje
17478,20,446,0008,Zaragoza
17479,20,446,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17480,20,447,0000,Santa María Zacatepec
17481,20,447,0001,Santa María Zacatepec
17482,20,447,0003,San Felipe Atotonilco
17483,20,447,0004,San Juan Cabeza del Río
17484,20,447,0011,Santiago Llano Grande
17485,20,447,0021,San Vicente Piñas
17486,20,447,0023,El Tapanco
17487,20,447,0036,Santa Cruz Tutiahua
17488,20,447,0038,El Coyulito
17489,20,447,0040,Guadalupe Nuevo Centro
17490,20,447,0042,El Rosario
17491,20,447,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17492,20,447,9999,Localidad no especificada
17493,20,448,0000,Santa María Zaniza
17494,20,448,0001,Santa María Zaniza
17495,20,448,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17496,20,448,9999,Localidad no especificada
17497,20,449,0000,Santa María Zoquitlán
17498,20,449,0001,Santa María Zoquitlán
17499,20,449,0014,Río Seco
17500,20,449,0029,Candelaria Yegolé
17501,20,449,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17502,20,449,9999,Localidad no especificada
17503,20,450,0000,Santiago Amoltepec
17504,20,450,0001,Santiago Amoltepec
17505,20,450,0004,Barranca Obscura
17506,20,450,0005,El Cocal
17507,20,450,0008,El Huamúchil
17508,20,450,0009,La Soledad
17509,20,450,0020,Colonia de Jesús (La Cucaracha)
17510,20,450,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17511,20,450,9999,Localidad no especificada
17512,20,451,0000,Santiago Apoala
17513,20,451,0001,Santiago Apoala
17514,20,451,0002,San Antonio Nduayaco
17515,20,451,0007,Jazmín Morelos
17516,20,451,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17517,20,452,0000,Santiago Apóstol
17518,20,452,0001,Santiago Apóstol
17519,20,452,0003,San Sebastián Ocotlán
17520,20,452,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17521,20,452,9999,Localidad no especificada
17522,20,453,0000,Santiago Astata
17523,20,453,0001,Santiago Astata
17524,20,453,0011,Barra de la Cruz
17525,20,453,0012,Zimatán
17526,20,453,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17527,20,453,9999,Localidad no especificada
17528,20,454,0000,Santiago Atitlán
17529,20,454,0001,Santiago Atitlán
17530,20,454,0002,Estancia de Morelos
17531,20,454,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17532,20,455,0000,Santiago Ayuquililla
17533,20,455,0001,Santiago Ayuquililla
17534,20,455,0003,Santa Catarina Estancia
17535,20,455,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17536,20,455,9999,Localidad no especificada
17537,20,456,0000,Santiago Cacaloxtepec
17538,20,456,0001,Santiago Cacaloxtepec
17539,20,456,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17540,20,457,0000,Santiago Camotlán
17541,20,457,0001,Santiago Camotlán
17542,20,457,0008,San Francisco Yovego
17543,20,457,0009,San Miguel Reaguí
17544,20,457,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17545,20,457,9999,Localidad no especificada
17546,20,458,0000,Santiago Comaltepec
17547,20,458,0001,Santiago Comaltepec
17548,20,458,0002,La Esperanza
17549,20,458,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17550,20,458,9999,Localidad no especificada
17551,20,459,0000,Villa de Santiago Chazumba
17552,20,459,0001,Villa de Santiago Chazumba
17553,20,459,0002,Acaquizápam
17554,20,459,0005,Olleras de Bustamante
17555,20,459,0006,San José Chichihualtepec
17556,20,459,0007,San Juan Nochixtlán
17557,20,459,0008,San Sebastián de la Frontera
17558,20,459,0009,Santo Domingo Tianguistengo
17559,20,459,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17560,20,459,9999,Localidad no especificada
17561,20,460,0000,Santiago Choápam
17562,20,460,0001,Santiago Choápam
17563,20,460,0004,San Juan del Río
17564,20,460,0005,San Juan Teotalcingo
17565,20,460,0006,Santa María Yahuivé
17566,20,460,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17567,20,460,9999,Localidad no especificada
17568,20,461,0000,Santiago del Río
17569,20,461,0001,Santiago del Río
17570,20,461,0002,San Francisco Higos
17571,20,461,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17572,20,462,0000,Santiago Huajolotitlán
17573,20,462,0001,Santiago Huajolotitlán
17574,20,462,0005,San Francisco el Chico
17575,20,462,0008,El Zapote
17576,20,462,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17577,20,462,9999,Localidad no especificada
17578,20,463,0000,Santiago Huauclilla
17579,20,463,0001,Santiago Huauclilla
17580,20,463,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17581,20,464,0000,Santiago Ihuitlán Plumas
17582,20,464,0001,Santiago Ihuitlán Plumas
17583,20,464,0003,San Antonio Abad
17584,20,464,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17585,20,465,0000,Santiago Ixcuintepec
17586,20,465,0001,Santiago Ixcuintepec
17587,20,466,0000,Santiago Ixtayutla
17588,20,466,0001,Santiago Ixtayutla
17589,20,466,0006,El Frutillo
17590,20,466,0007,El Huamuche
17591,20,466,0008,La Humedad
17592,20,466,0010,Llano Verde
17593,20,466,0012,La Muralla
17594,20,466,0014,Pueblo Viejo
17595,20,466,0016,Villa Nueva
17596,20,466,0017,Xiniyuba
17597,20,466,0019,Corral de Piedra
17598,20,466,0020,Las Trojes
17599,20,466,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17600,20,466,9999,Localidad no especificada
17601,20,467,0000,Santiago Jamiltepec
17602,20,467,0001,Santiago Jamiltepec
17603,20,467,0006,Charco Nduayoo
17604,20,467,0013,Paso de la Reina
17605,20,467,0018,San José de las Flores
17606,20,467,0019,San José Río Verde (La Boquilla)
17607,20,467,0021,Santa Elena Comaltepec
17608,20,467,0022,El Santo
17609,20,467,0024,Unión Linda Vista
17610,20,467,0050,Patria Nueva
17611,20,467,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17612,20,467,9999,Localidad no especificada
17613,20,468,0000,Santiago Jocotepec
17614,20,468,0001,Santiago Jocotepec
17615,20,468,0002,La Alicia
17616,20,468,0015,Río Chiquito
17617,20,468,0016,San Antonio las Palmas
17618,20,468,0017,Paso de San Jacobo
17619,20,468,0019,Monte Negro
17620,20,468,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17621,20,468,9999,Localidad no especificada
17622,20,469,0000,Santiago Juxtlahuaca
17623,20,469,0001,Santiago Juxtlahuaca
17624,20,469,0009,Concepción Carrizal
17625,20,469,0023,Río Metates
17626,20,469,0025,La Sabana
17627,20,469,0030,San Juan Piñas
17628,20,469,0032,San Miguel Cuevas
17629,20,469,0033,San Pedro Chayuco
17630,20,469,0034,Santa Catarina Noltepec
17631,20,469,0035,Santa María Asunción
17632,20,469,0036,Santa María Yucunicoco
17633,20,469,0037,Santa Rosa Caxtlahuaca
17634,20,469,0038,Santiago Naranjas
17635,20,469,0043,Yosoyuxi Copala
17636,20,469,0046,Santos Reyes Zochiquilazola
17637,20,469,0048,Unión de Cárdenas
17638,20,469,0050,La Reforma Juquila
17639,20,469,0053,Lázaro Cárdenas Yucunicoco
17640,20,469,0070,Paso de Águila Copala
17641,20,469,0073,Santa Cruz Tilapa
17642,20,469,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17643,20,469,9999,Localidad no especificada
17644,20,470,0000,Santiago Lachiguiri
17645,20,470,0001,Santiago Lachiguiri
17646,20,470,0002,Guigovelaga
17647,20,470,0003,San Miguel
17648,20,470,0048,Llano Coyul
17649,20,470,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17650,20,470,9999,Localidad no especificada
17651,20,471,0000,Santiago Lalopa
17652,20,471,0001,Santiago Lalopa
17653,20,472,0000,Santiago Laollaga
17654,20,472,0001,Santiago Laollaga
17655,20,472,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17656,20,473,0000,Santiago Laxopa
17657,20,473,0001,Santiago Laxopa
17658,20,473,0003,Santa Catarina Yahuío
17659,20,474,0000,Santiago Llano Grande
17660,20,474,0001,Santiago Llano Grande
17661,20,474,0002,Rancho Nuevo
17662,20,474,0003,San Francisco el Maguey
17663,20,474,9999,Localidad no especificada
17664,20,475,0000,Santiago Matatlán
17665,20,475,0001,Santiago Matatlán
17666,20,475,0004,Rancho San Felipe
17667,20,475,0005,San Pablo Guilá
17668,20,475,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17669,20,475,9999,Localidad no especificada
17670,20,476,0000,Santiago Miltepec
17671,20,476,0001,Santiago Miltepec
17672,20,476,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17673,20,477,0000,Santiago Minas
17674,20,477,0001,Santiago Minas
17675,20,477,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17676,20,477,9999,Localidad no especificada
17677,20,478,0000,Santiago Nacaltepec
17678,20,478,0001,Santiago Nacaltepec
17679,20,478,0004,San Francisco Cotahuixtla
17680,20,478,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17681,20,479,0000,Santiago Nejapilla
17682,20,479,0001,Santiago Nejapilla
17683,20,480,0000,Santiago Nundiche
17684,20,480,0001,Santiago Nundiche
17685,20,480,0004,Ignacio Allende las Huertas
17686,20,480,0007,Cañada Tierra Blanca
17687,20,480,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17688,20,481,0000,Santiago Nuyoó
17689,20,481,0001,Santiago Nuyoó
17690,20,481,0006,Unión y Progreso
17691,20,481,0008,Yucunino de Guerrero
17692,20,481,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17693,20,481,9999,Localidad no especificada
17694,20,482,0000,Santiago Pinotepa Nacional
17695,20,482,0001,Santiago Pinotepa Nacional
17696,20,482,0002,El Alacrán
17697,20,482,0003,El Añil
17698,20,482,0005,El Carrizo
17699,20,482,0006,Cerro de la Esperanza
17700,20,482,0007,El Ciruelo
17701,20,482,0009,Collantes
17702,20,482,0010,Corralero
17703,20,482,0011,Cruz del Itacuán
17704,20,482,0012,Guadalupe Victoria
17705,20,482,0016,Lagunillas
17706,20,482,0018,Lo de Mejía
17707,20,482,0021,Mancuernas
17708,20,482,0023,La Noria y Minindaca
17709,20,482,0026,Piedra Blanca
17710,20,482,0028,Los Pocitos
17711,20,482,0032,Santa María Jicaltepec
17712,20,482,0035,Paso de la Garrocha
17713,20,482,0116,Acuautepec o Agua de la Caña
17714,20,482,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17715,20,482,9999,Localidad no especificada
17716,20,483,0000,Santiago Suchilquitongo
17717,20,483,0001,Santiago Suchilquitongo
17718,20,483,0002,Santa Cruz Lachixolana
17719,20,483,0003,Santo Domingo Tlaltinango
17720,20,483,9999,Localidad no especificada
17721,20,484,0000,Santiago Tamazola
17722,20,484,0001,Santiago Tamazola
17723,20,484,0003,San José Zocoteaca de Bravo
17724,20,484,0005,Santa Ana Rayón
17725,20,484,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17726,20,484,9999,Localidad no especificada
17727,20,485,0000,Santiago Tapextla
17728,20,485,0001,Santiago Tapextla
17729,20,485,0003,Llano Grande
17730,20,485,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17731,20,485,9999,Localidad no especificada
17732,20,486,0000,Villa Tejúpam de la Unión
17733,20,486,0001,Villa Tejúpam de la Unión
17734,20,486,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17735,20,486,9999,Localidad no especificada
17736,20,487,0000,Santiago Tenango
17737,20,487,0001,Santiago Tenango
17738,20,487,0002,El Correo
17739,20,487,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17740,20,487,9999,Localidad no especificada
17741,20,488,0000,Santiago Tepetlapa
17742,20,488,0001,Santiago Tepetlapa
17743,20,489,0000,Santiago Tetepec
17744,20,489,0001,Santiago Tetepec
17745,20,489,0003,La Cumbre
17746,20,489,0010,San Isidro del Parral
17747,20,489,0015,Santa Cruz Tihuixte
17748,20,489,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17749,20,489,9999,Localidad no especificada
17750,20,490,0000,Santiago Texcalcingo
17751,20,490,0001,Santiago Texcalcingo
17752,20,490,0002,Tepantitlán
17753,20,490,0003,Pelixtitlan
17754,20,490,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17755,20,490,9999,Localidad no especificada
17756,20,491,0000,Santiago Textitlán
17757,20,491,0001,Santiago Textitlán
17758,20,491,0004,Lachixao
17759,20,491,0007,Recibimiento de Cuauhtémoc
17760,20,491,0009,Santiago Sochiltepec
17761,20,491,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17762,20,491,9999,Localidad no especificada
17763,20,492,0000,Santiago Tilantongo
17764,20,492,0001,Santiago Tilantongo
17765,20,492,0007,Guadalupe Hidalgo
17766,20,492,0011,La Paz
17767,20,492,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17768,20,492,9999,Localidad no especificada
17769,20,493,0000,Santiago Tillo
17770,20,493,0002,San Mateo Yucucuy
17771,20,493,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17772,20,494,0000,Santiago Tlazoyaltepec
17773,20,494,0001,Santiago Tlazoyaltepec
17774,20,494,0002,El Portezuelo
17775,20,494,0003,El Gachupín
17776,20,494,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17777,20,494,9999,Localidad no especificada
17778,20,495,0000,Santiago Xanica
17779,20,495,0001,Santiago Xanica
17780,20,495,0004,Santa María Coixtepec
17781,20,495,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17782,20,496,0000,Santiago Xiacuí
17783,20,496,0001,Santiago Xiacuí
17784,20,496,0004,Trinidad Ixtlán
17785,20,496,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17786,20,496,9999,Localidad no especificada
17787,20,497,0000,Santiago Yaitepec
17788,20,497,0001,Santiago Yaitepec
17789,20,497,9999,Localidad no especificada
17790,20,498,0000,Santiago Yaveo
17791,20,498,0001,Santiago Yaveo
17792,20,498,0012,Nuevo Ocotlán
17793,20,498,0016,San Juan Jaltepec
17794,20,498,0028,Francisco Villa
17795,20,498,0030,Dolores Hidalgo
17796,20,498,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17797,20,498,9999,Localidad no especificada
17798,20,499,0000,Santiago Yolomécatl
17799,20,499,0001,Santiago Yolomécatl
17800,20,499,9999,Localidad no especificada
17801,20,500,0000,Santiago Yosondúa
17802,20,500,0001,Santiago Yosondúa
17803,20,500,0002,Atalaya
17804,20,500,0006,Imperio
17805,20,500,0008,San Miguel Ixcatlán
17806,20,500,0009,Santa Catarina Cuanana
17807,20,500,0010,Vergel
17808,20,500,0014,Alacrán
17809,20,500,0016,Cabecera de Cañada
17810,20,500,0017,Lázaro Cárdenas
17811,20,500,0045,Yuchicha
17812,20,500,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17813,20,501,0000,Santiago Yucuyachi
17814,20,501,0001,Santiago Yucuyachi
17815,20,501,0002,Santa Rosa de Juárez
17816,20,501,9999,Localidad no especificada
17817,20,502,0000,Santiago Zacatepec
17818,20,502,0001,Santiago Zacatepec
17819,20,502,0002,La Candelaria
17820,20,502,0003,San Juan Metaltepec
17821,20,502,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17822,20,502,9999,Localidad no especificada
17823,20,503,0000,Santiago Zoochila
17824,20,503,0001,Santiago Zoochila
17825,20,504,0000,Nuevo Zoquiápam
17826,20,504,0001,Nuevo Zoquiápam
17827,20,504,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17828,20,505,0000,Santo Domingo Ingenio
17829,20,505,0001,Santo Domingo Ingenio
17830,20,505,0002,La Blanca
17831,20,505,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17832,20,505,9999,Localidad no especificada
17833,20,506,0000,Santo Domingo Albarradas
17834,20,506,0001,Santo Domingo Albarradas
17835,20,506,9999,Localidad no especificada
17836,20,507,0000,Santo Domingo Armenta
17837,20,507,0001,Santo Domingo Armenta
17838,20,507,0002,Callejón de Rómulo
17839,20,507,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17840,20,507,9999,Localidad no especificada
17841,20,508,0000,Santo Domingo Chihuitán
17842,20,508,0001,Santo Domingo Chihuitán
17843,20,508,9999,Localidad no especificada
17844,20,509,0000,Santo Domingo de Morelos
17845,20,509,0001,Santo Domingo de Morelos
17846,20,509,0009,San José Piedras Negras
17847,20,509,0010,Cañada Brava
17848,20,509,0012,Yerba Santa
17849,20,509,0013,Las Pilas
17850,20,509,0022,Barrio del Río
17851,20,509,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17852,20,509,9999,Localidad no especificada
17853,20,510,0000,Santo Domingo Ixcatlán
17854,20,510,0001,Santo Domingo Ixcatlán
17855,20,510,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17856,20,511,0000,Santo Domingo Nuxaá
17857,20,511,0001,Santo Domingo Nuxaá
17858,20,511,0002,Ojo de Agua
17859,20,511,0003,El Oro
17860,20,511,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17861,20,511,9999,Localidad no especificada
17862,20,512,0000,Santo Domingo Ozolotepec
17863,20,512,0001,Santo Domingo Ozolotepec
17864,20,512,9999,Localidad no especificada
17865,20,513,0000,Santo Domingo Petapa
17866,20,513,0001,Santo Domingo Petapa
17867,20,513,0003,Santa Cruz Chahuitepec
17868,20,513,0005,La Maceta
17869,20,513,0006,San Isidro Platanillo
17870,20,513,0007,El Tejón
17871,20,513,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17872,20,513,9999,Localidad no especificada
17873,20,514,0000,Santo Domingo Roayaga
17874,20,514,0001,Santo Domingo Roayaga
17875,20,514,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17876,20,515,0000,Santo Domingo Tehuantepec
17877,20,515,0001,Santo Domingo Tehuantepec
17878,20,515,0005,Concepción Bamba
17879,20,515,0010,Morro de Mazatán
17880,20,515,0013,Rincón Moreno
17881,20,515,0019,Santa Cruz Bamba y Garrapatero
17882,20,515,0021,Santa Gertrudis Miramar
17883,20,515,0024,San Vicente Mazatán
17884,20,515,0040,Guelaguechi
17885,20,515,0042,La Noria
17886,20,515,0049,San José el Paraíso
17887,20,515,0114,Santa María Nativitas Coatlán
17888,20,515,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17889,20,515,9999,Localidad no especificada
17890,20,516,0000,Santo Domingo Teojomulco
17891,20,516,0001,Santo Domingo Teojomulco
17892,20,516,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17893,20,516,9999,Localidad no especificada
17894,20,517,0000,Santo Domingo Tepuxtepec
17895,20,517,0001,Santo Domingo Tepuxtepec
17896,20,517,0005,Llano Crucero
17897,20,517,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17898,20,517,9999,Localidad no especificada
17899,20,518,0000,Santo Domingo Tlatayápam
17900,20,518,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17901,20,518,9999,Localidad no especificada
17902,20,519,0000,Santo Domingo Tomaltepec
17903,20,519,0001,Santo Domingo Tomaltepec
17904,20,519,9999,Localidad no especificada
17905,20,520,0000,Santo Domingo Tonalá
17906,20,520,0001,Santo Domingo Tonalá
17907,20,520,0003,San Andrés Sabinillo
17908,20,520,0005,San Sebastián del Monte
17909,20,520,0007,Yetla de Juárez
17910,20,520,0021,Natividad
17911,20,520,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17912,20,520,9999,Localidad no especificada
17913,20,521,0000,Santo Domingo Tonaltepec
17914,20,521,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17915,20,522,0000,Santo Domingo Xagacía
17916,20,522,0001,Santo Domingo Xagacía
17917,20,522,9999,Localidad no especificada
17918,20,523,0000,Santo Domingo Yanhuitlán
17919,20,523,0001,Santo Domingo Yanhuitlán
17920,20,523,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17921,20,524,0000,Santo Domingo Yodohino
17922,20,524,0001,Santo Domingo Yodohino
17923,20,525,0000,Santo Domingo Zanatepec
17924,20,525,0001,Santo Domingo Zanatepec
17925,20,525,0007,Yerba Santa
17926,20,525,0058,General Pascual Fuentes
17927,20,525,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17928,20,525,9999,Localidad no especificada
17929,20,526,0000,Santos Reyes Nopala
17930,20,526,0001,Santos Reyes Nopala
17931,20,526,0008,Cerro de Aire
17932,20,526,0018,Santa Lucía Teotepec
17933,20,526,0019,Santa María Magdalena Tiltepec
17934,20,526,0020,Santiago Cuixtla
17935,20,526,0032,Cañada de los Matus
17936,20,526,0041,San Antonio Cuixtla
17937,20,526,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17938,20,526,9999,Localidad no especificada
17939,20,527,0000,Santos Reyes Pápalo
17940,20,527,0001,Santos Reyes Pápalo
17941,20,527,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17942,20,527,9999,Localidad no especificada
17943,20,528,0000,Santos Reyes Tepejillo
17944,20,528,0001,Santos Reyes Tepejillo
17945,20,528,9999,Localidad no especificada
17946,20,529,0000,Santos Reyes Yucuná
17947,20,529,0001,Santos Reyes Yucuná
17948,20,529,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17949,20,530,0000,Santo Tomás Jalieza
17950,20,530,0001,Santo Tomás Jalieza
17951,20,530,0003,Santa Cecilia Jalieza
17952,20,530,0004,Santo Domingo Jalieza
17953,20,530,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17954,20,530,9999,Localidad no especificada
17955,20,531,0000,Santo Tomás Mazaltepec
17956,20,531,0001,Santo Tomás Mazaltepec
17957,20,531,9999,Localidad no especificada
17958,20,532,0000,Santo Tomás Ocotepec
17959,20,532,0001,Santo Tomás Ocotepec
17960,20,532,0004,Emiliano Zapata
17961,20,532,0005,Emilio Portes Gil
17962,20,532,0009,Miguel Hidalgo
17963,20,532,0011,Nunuma
17964,20,532,0016,Genaro V. Vásquez
17965,20,532,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17966,20,532,9999,Localidad no especificada
17967,20,533,0000,Santo Tomás Tamazulapan
17968,20,533,0001,Santo Tomás Tamazulapan
17969,20,533,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17970,20,533,9999,Localidad no especificada
17971,20,534,0000,San Vicente Coatlán
17972,20,534,0001,San Vicente Coatlán
17973,20,534,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17974,20,534,9999,Localidad no especificada
17975,20,535,0000,San Vicente Lachixío
17976,20,535,0001,San Vicente Lachixío
17977,20,535,0002,Ejido el Rincón
17978,20,535,9999,Localidad no especificada
17979,20,536,0000,San Vicente Nuñú
17980,20,536,0001,San Vicente Nuñú
17981,20,536,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17982,20,536,9999,Localidad no especificada
17983,20,537,0000,Silacayoápam
17984,20,537,0001,Silacayoápam
17985,20,537,0006,Los Reyes Michapa
17986,20,537,0007,San Andrés Montaña
17987,20,537,0011,San Juan Huaxtepec
17988,20,537,0013,San Martín del Estado
17989,20,537,0017,San Sebastián Zoquiápam
17990,20,537,0018,Santiago Asunción
17991,20,537,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17992,20,538,0000,Sitio de Xitlapehua
17993,20,538,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
17994,20,538,9999,Localidad no especificada
